codigo_municipio,numero_escolas,nome_municipio_censo,sigla_uf_censo,codigo_uf_censo,pct_escolas_urbanas,pct_escolas_rurais,pct_escolas_federais,pct_escolas_estaduais,pct_escolas_municipais,pct_escolas_privadas,pct_escolas_internet,pct_escolas_banda_larga,pct_escolas_biblioteca,pct_escolas_sala_leitura,pct_escolas_biblioteca_ou_sala_leitura,pct_escolas_lab_informatica,pct_escolas_agua_potavel,pct_escolas_agua_rede_publica,pct_escolas_energia_rede_publica,pct_escolas_esgoto_rede_publica,pct_escolas_coleta_lixo,pct_escolas_quadra_esportes,pct_escolas_patio_coberto,pct_escolas_patio_descoberto,pct_escolas_refeitorio,pct_escolas_auditorio,media_salas_utilizadas,media_equip_multimidia,media_desktop_aluno,media_notebook_aluno,media_tablet_aluno
2105427,50,Itinga do Maranhão,MA,21,44.0,56.00000000000001,0.0,4.0,82.0,14.000000000000002,65.9090909090909,75.86206896551724,11.363636363636363,25.0,31.818181818181817,9.090909090909092,100.0,97.72727272727273,100.0,4.545454545454546,52.27272727272727,9.090909090909092,65.9090909090909,38.63636363636363,15.909090909090908,9.090909090909092,6.613636363636363,0.8863636363636364,2021.0,0.38636363636363635,0.045454545454545456
2105450,21,Jatobá,MA,21,28.57142857142857,71.42857142857143,0.0,14.285714285714285,85.71428571428571,0.0,94.44444444444444,29.411764705882355,0.0,16.666666666666664,16.666666666666664,11.11111111111111,100.0,94.44444444444444,100.0,0.0,22.22222222222222,5.555555555555555,55.55555555555556,16.666666666666664,0.0,0.0,3.7777777777777777,0.3333333333333333,0.1111111111111111,0.0,0.0
2105476,107,Jenipapo dos Vieiras,MA,21,5.607476635514018,94.39252336448598,0.0,62.616822429906534,36.44859813084112,0.9345794392523363,33.69565217391305,29.03225806451613,0.0,2.1739130434782608,2.1739130434782608,1.0869565217391304,50.0,26.08695652173913,93.47826086956522,1.0869565217391304,5.434782608695652,0.0,21.73913043478261,4.3478260869565215,0.0,0.0,2.717391304347826,0.10869565217391304,0.021739130434782608,0.043478260869565216,0.043478260869565216
2105500,65,João Lisboa,MA,21,41.53846153846154,58.46153846153847,0.0,4.615384615384616,87.6923076923077,7.6923076923076925,89.65517241379311,96.15384615384616,15.517241379310345,6.896551724137931,17.24137931034483,0.0,94.82758620689656,67.24137931034483,98.27586206896551,6.896551724137931,48.275862068965516,8.620689655172415,53.44827586206896,53.44827586206896,15.517241379310345,10.344827586206897,4.344827586206897,0.603448275862069,1.1206896551724137,0.5862068965517241,0.0
2105609,62,Joselândia,MA,21,16.129032258064516,83.87096774193549,0.0,1.6129032258064515,93.54838709677419,4.838709677419355,86.36363636363636,89.47368421052632,45.45454545454545,18.181818181818183,45.45454545454545,0.0,90.9090909090909,68.18181818181817,100.0,9.090909090909092,54.54545454545454,18.181818181818183,50.0,18.181818181818183,9.090909090909092,9.090909090909092,5.954545454545454,0.8636363636363636,0.7727272727272727,0.8181818181818182,0.0
2105658,12,Junco do Maranhão,MA,21,41.66666666666667,58.333333333333336,0.0,8.333333333333332,91.66666666666666,0.0,91.66666666666666,45.45454545454545,25.0,0.0,25.0,16.666666666666664,100.0,25.0,100.0,0.0,75.0,0.0,100.0,0.0,0.0,8.333333333333332,4.916666666666667,0.6666666666666666,0.0,0.08333333333333333,0.0
2105708,74,Lago da Pedra,MA,21,39.189189189189186,60.810810810810814,0.0,8.108108108108109,82.43243243243244,9.45945945945946,97.10144927536231,91.04477611940298,24.637681159420293,17.391304347826086,33.33333333333333,5.797101449275362,97.10144927536231,28.985507246376812,98.55072463768117,10.144927536231885,57.971014492753625,10.144927536231885,52.17391304347826,40.57971014492754,13.043478260869565,7.246376811594203,5.057971014492754,0.9855072463768116,0.7391304347826086,0.6956521739130435,0.028985507246376812
2105807,43,Lago do Junco,MA,21,16.27906976744186,83.72093023255815,0.0,4.651162790697675,90.69767441860465,4.651162790697675,65.71428571428571,91.30434782608695,28.57142857142857,17.142857142857142,34.285714285714285,5.714285714285714,100.0,28.57142857142857,100.0,11.428571428571429,25.71428571428571,8.571428571428571,71.42857142857143,25.71428571428571,14.285714285714285,11.428571428571429,3.657142857142857,0.3142857142857143,0.6,0.02857142857142857,1.1428571428571428
2105906,38,Lago Verde,MA,21,18.421052631578945,81.57894736842105,0.0,5.263157894736842,92.10526315789474,2.631578947368421,83.78378378378379,100.0,5.405405405405405,2.7027027027027026,8.108108108108109,2.7027027027027026,51.35135135135135,8.108108108108109,100.0,2.7027027027027026,18.91891891891892,2.7027027027027026,21.62162162162162,10.81081081081081,2.7027027027027026,2.7027027027027026,3.27027027027027,0.2972972972972973,0.08108108108108109,0.0,0.0
2105922,17,Lagoa do Mato,MA,21,35.294117647058826,64.70588235294117,0.0,5.88235294117647,88.23529411764706,5.88235294117647,75.0,8.333333333333332,12.5,6.25,12.5,25.0,100.0,100.0,100.0,18.75,37.5,6.25,56.25,12.5,0.0,0.0,5.875,0.8125,2.875,1.125,0.125
2105948,35,Lago dos Rodrigues,MA,21,28.57142857142857,71.42857142857143,0.0,8.571428571428571,88.57142857142857,2.857142857142857,50.0,92.85714285714286,10.714285714285714,14.285714285714285,17.857142857142858,10.714285714285714,96.42857142857143,53.57142857142857,100.0,0.0,39.285714285714285,0.0,46.42857142857143,17.857142857142858,0.0,0.0,4.785714285714286,0.5,0.5714285714285714,0.03571428571428571,0.0
2105963,32,Lagoa Grande do Maranhão,MA,21,21.875,78.125,0.0,6.25,87.5,6.25,87.5,100.0,18.75,6.25,18.75,0.0,93.75,68.75,100.0,3.125,31.25,6.25,37.5,71.875,9.375,0.0,3.53125,0.40625,0.3125,0.5625,1.25
2105989,17,Lajeado Novo,MA,21,29.411764705882355,70.58823529411765,0.0,11.76470588235294,88.23529411764706,0.0,78.57142857142857,54.54545454545454,7.142857142857142,0.0,7.142857142857142,7.142857142857142,78.57142857142857,35.714285714285715,100.0,0.0,50.0,0.0,21.428571428571427,21.428571428571427,0.0,7.142857142857142,4.357142857142857,0.21428571428571427,0.2857142857142857,0.35714285714285715,0.0
2106003,32,Lima Campos,MA,21,34.375,65.625,0.0,3.125,87.5,9.375,93.10344827586206,88.88888888888889,6.896551724137931,3.4482758620689653,10.344827586206897,0.0,96.55172413793103,37.93103448275862,100.0,17.24137931034483,44.827586206896555,10.344827586206897,68.96551724137932,44.827586206896555,13.793103448275861,3.4482758620689653,3.689655172413793,0.5172413793103449,0.41379310344827586,0.41379310344827586,0.0
2106102,33,Loreto,MA,21,39.39393939393939,60.60606060606061,0.0,9.090909090909092,87.87878787878788,3.0303030303030303,91.66666666666666,77.27272727272727,16.666666666666664,4.166666666666666,20.833333333333336,16.666666666666664,100.0,54.166666666666664,100.0,0.0,70.83333333333334,4.166666666666666,25.0,37.5,4.166666666666666,8.333333333333332,4.958333333333333,0.5416666666666666,1.2083333333333333,0.08333333333333333,0.0
2106201,11,Luís Domingues,MA,21,63.63636363636363,36.36363636363637,0.0,9.090909090909092,90.9090909090909,0.0,81.81818181818183,44.44444444444444,9.090909090909092,0.0,9.090909090909092,0.0,100.0,27.27272727272727,90.9090909090909,0.0,72.72727272727273,9.090909090909092,54.54545454545454,9.090909090909092,27.27272727272727,0.0,6.181818181818182,0.5454545454545454,0.09090909090909091,0.09090909090909091,0.09090909090909091
2106300,38,Magalhães de Almeida,MA,21,26.31578947368421,73.68421052631578,0.0,13.157894736842104,81.57894736842105,5.263157894736842,83.33333333333334,13.333333333333334,19.444444444444446,2.7777777777777777,22.22222222222222,27.77777777777778,97.22222222222221,91.66666666666666,100.0,8.333333333333332,50.0,2.7777777777777777,52.77777777777778,13.88888888888889,8.333333333333332,0.0,5.138888888888889,0.1111111111111111,0.5,0.5555555555555556,0.3333333333333333
2106326,33,Maracaçumé,MA,21,57.57575757575758,42.42424242424242,0.0,9.090909090909092,81.81818181818183,9.090909090909092,59.25925925925925,100.0,14.814814814814813,7.4074074074074066,22.22222222222222,11.11111111111111,100.0,0.0,100.0,0.0,70.37037037037037,11.11111111111111,81.48148148148148,18.51851851851852,7.4074074074074066,3.7037037037037033,6.777777777777778,0.5925925925925926,0.3333333333333333,0.1111111111111111,0.0
2106359,41,Marajá do Sena,MA,21,7.317073170731707,92.6829268292683,0.0,2.4390243902439024,97.5609756097561,0.0,20.51282051282051,62.5,2.564102564102564,10.256410256410255,12.82051282051282,2.564102564102564,97.43589743589743,7.6923076923076925,97.43589743589743,0.0,10.256410256410255,0.0,33.33333333333333,7.6923076923076925,5.128205128205128,0.0,2.282051282051282,0.05128205128205128,0.02564102564102564,0.10256410256410256,0.0
2106375,32,Maranhãozinho,MA,21,28.125,71.875,0.0,3.125,96.875,0.0,79.3103448275862,86.95652173913044,17.24137931034483,17.24137931034483,27.586206896551722,6.896551724137931,100.0,13.793103448275861,96.55172413793103,0.0,41.37931034482759,0.0,75.86206896551724,6.896551724137931,31.03448275862069,3.4482758620689653,4.655172413793103,0.5172413793103449,0.6206896551724138,0.7931034482758621,0.0
2106409,32,Mata Roma,MA,21,40.625,59.375,0.0,9.375,81.25,9.375,93.33333333333333,75.0,23.333333333333332,6.666666666666667,26.666666666666668,6.666666666666667,90.0,40.0,100.0,3.3333333333333335,50.0,13.333333333333334,43.333333333333336,6.666666666666667,0.0,10.0,4.733333333333333,0.5,0.3333333333333333,0.3333333333333333,0.0
2106508,71,Matinha,MA,21,23.943661971830984,76.05633802816901,0.0,9.859154929577464,87.32394366197182,2.8169014084507045,92.45283018867924,83.6734693877551,9.433962264150944,3.7735849056603774,13.20754716981132,5.660377358490567,100.0,41.509433962264154,100.0,0.0,26.41509433962264,7.547169811320755,66.0377358490566,1.8867924528301887,1.8867924528301887,0.0,4.245283018867925,0.32075471698113206,0.49056603773584906,0.6792452830188679,0.0
2106607,85,Matões,MA,21,25.882352941176475,74.11764705882354,0.0,5.88235294117647,90.58823529411765,3.5294117647058822,50.79365079365079,71.875,31.746031746031743,23.809523809523807,36.507936507936506,11.11111111111111,98.4126984126984,46.03174603174603,100.0,20.634920634920633,30.158730158730158,9.523809523809524,69.84126984126983,25.396825396825395,42.857142857142854,20.634920634920633,4.873015873015873,0.6507936507936508,1.2063492063492063,0.6984126984126984,0.0
2106631,54,Matões do Norte,MA,21,16.666666666666664,83.33333333333334,0.0,5.555555555555555,94.44444444444444,0.0,67.3913043478261,87.09677419354838,2.1739130434782608,2.1739130434782608,4.3478260869565215,4.3478260869565215,91.30434782608695,36.95652173913043,100.0,0.0,19.565217391304348,2.1739130434782608,41.30434782608695,0.0,2.1739130434782608,0.0,3.152173913043478,0.13043478260869565,0.10869565217391304,0.043478260869565216,0.0
2106672,27,Milagres do Maranhão,MA,21,22.22222222222222,77.77777777777779,0.0,3.7037037037037033,96.29629629629629,0.0,47.82608695652174,63.63636363636363,13.043478260869565,0.0,13.043478260869565,17.391304347826086,100.0,39.130434782608695,100.0,4.3478260869565215,34.78260869565217,0.0,17.391304347826086,30.434782608695656,8.695652173913043,4.3478260869565215,3.9565217391304346,0.4782608695652174,0.8260869565217391,0.17391304347826086,0.0
2106706,55,Mirador,MA,21,20.0,80.0,0.0,7.2727272727272725,89.0909090909091,3.6363636363636362,71.05263157894737,77.77777777777779,23.684210526315788,10.526315789473683,31.57894736842105,13.157894736842104,81.57894736842105,39.473684210526315,100.0,23.684210526315788,44.73684210526316,5.263157894736842,28.947368421052634,18.421052631578945,7.894736842105263,18.421052631578945,5.631578947368421,0.4473684210526316,0.7105263157894737,0.23684210526315788,0.5263157894736842
2106755,43,Miranda do Norte,MA,21,58.139534883720934,41.86046511627907,0.0,4.651162790697675,86.04651162790698,9.30232558139535,75.86206896551724,100.0,17.24137931034483,17.24137931034483,24.137931034482758,20.689655172413794,100.0,79.3103448275862,100.0,10.344827586206897,75.86206896551724,10.344827586206897,62.06896551724138,10.344827586206897,20.689655172413794,3.4482758620689653,5.172413793103448,0.3448275862068966,0.8275862068965517,0.13793103448275862,0.0
2106805,34,Mirinzal,MA,21,47.05882352941176,52.94117647058824,0.0,8.823529411764707,85.29411764705883,5.88235294117647,86.66666666666667,26.923076923076923,26.666666666666668,13.333333333333334,30.0,3.3333333333333335,100.0,36.666666666666664,100.0,3.3333333333333335,46.666666666666664,3.3333333333333335,23.333333333333332,13.333333333333334,6.666666666666667,13.333333333333334,4.9,0.6333333333333333,0.43333333333333335,0.23333333333333334,0.6666666666666666
2106904,110,Monção,MA,21,17.272727272727273,82.72727272727273,0.0,2.727272727272727,92.72727272727272,4.545454545454546,57.14285714285714,92.3076923076923,8.791208791208792,2.197802197802198,9.89010989010989,4.395604395604396,30.76923076923077,10.989010989010989,100.0,3.296703296703297,18.681318681318682,1.098901098901099,27.472527472527474,8.791208791208792,5.4945054945054945,3.296703296703297,3.087912087912088,0.31868131868131866,0.5494505494505495,0.3516483516483517,0.10989010989010989
2107001,25,Montes Altos,MA,21,32.0,68.0,0.0,16.0,76.0,8.0,42.10526315789473,75.0,5.263157894736842,5.263157894736842,10.526315789473683,5.263157894736842,78.94736842105263,47.368421052631575,100.0,0.0,47.368421052631575,0.0,26.31578947368421,5.263157894736842,5.263157894736842,0.0,4.052631578947368,0.47368421052631576,0.3157894736842105,0.0,0.0
2107100,48,Morros,MA,21,31.25,68.75,0.0,6.25,85.41666666666666,8.333333333333332,76.19047619047619,34.375,9.523809523809524,2.380952380952381,11.904761904761903,0.0,100.0,30.952380952380953,100.0,2.380952380952381,38.095238095238095,4.761904761904762,30.952380952380953,4.761904761904762,7.142857142857142,7.142857142857142,4.428571428571429,0.47619047619047616,0.2619047619047619,0.4523809523809524,0.0
2107209,42,Nina Rodrigues,MA,21,40.476190476190474,59.523809523809526,0.0,9.523809523809524,90.47619047619048,0.0,78.94736842105263,40.0,13.157894736842104,15.789473684210526,23.684210526315788,7.894736842105263,97.36842105263158,34.21052631578947,100.0,2.631578947368421,34.21052631578947,2.631578947368421,57.89473684210527,13.157894736842104,18.421052631578945,5.263157894736842,3.8157894736842106,0.5263157894736842,1.368421052631579,0.21052631578947367,2.1578947368421053
2107258,11,Nova Colinas,MA,21,45.45454545454545,54.54545454545454,0.0,9.090909090909092,90.9090909090909,0.0,87.5,85.71428571428571,25.0,12.5,25.0,25.0,100.0,75.0,100.0,0.0,75.0,75.0,50.0,62.5,25.0,50.0,6.375,0.75,1.0,0.125,0.0
2107308,9,Nova Iorque,MA,21,33.33333333333333,66.66666666666666,0.0,11.11111111111111,88.88888888888889,0.0,80.0,75.0,20.0,20.0,40.0,20.0,100.0,60.0,100.0,60.0,60.0,20.0,60.0,80.0,20.0,0.0,7.6,0.8,2.4,0.0,0.0
2107357,48,Nova Olinda do Maranhão,MA,21,31.25,68.75,0.0,10.416666666666668,87.5,2.083333333333333,55.88235294117647,89.47368421052632,8.823529411764707,2.941176470588235,8.823529411764707,8.823529411764707,100.0,35.294117647058826,97.05882352941177,2.941176470588235,38.23529411764706,2.941176470588235,52.94117647058824,8.823529411764707,5.88235294117647,0.0,4.205882352941177,0.5294117647058824,0.6764705882352942,0.2647058823529412,0.029411764705882353
2107407,35,Olho d'Água das Cunhãs,MA,21,37.142857142857146,62.857142857142854,0.0,5.714285714285714,91.42857142857143,2.857142857142857,88.23529411764706,100.0,5.88235294117647,0.0,5.88235294117647,2.941176470588235,100.0,79.41176470588235,100.0,2.941176470588235,67.64705882352942,11.76470588235294,29.411764705882355,20.588235294117645,0.0,0.0,4.323529411764706,0.2647058823529412,0.4411764705882353,0.0,0.5
2107456,35,Olinda Nova do Maranhão,MA,21,37.142857142857146,62.857142857142854,0.0,11.428571428571429,82.85714285714286,5.714285714285714,48.38709677419355,93.33333333333333,19.35483870967742,6.451612903225806,22.58064516129032,6.451612903225806,100.0,45.16129032258064,100.0,0.0,45.16129032258064,0.0,54.83870967741935,0.0,3.225806451612903,0.0,4.129032258064516,0.41935483870967744,0.22580645161290322,0.06451612903225806,0.0
2107506,163,Paço do Lumiar,MA,21,23.31288343558282,76.68711656441718,0.0,4.9079754601226995,48.466257668711656,46.62576687116564,73.48484848484848,81.44329896907216,15.909090909090908,31.818181818181817,43.93939393939394,6.0606060606060606,100.0,64.39393939393939,100.0,32.57575757575758,90.15151515151516,15.151515151515152,60.60606060606061,34.090909090909086,26.515151515151516,15.909090909090908,8.075757575757576,0.8181818181818182,0.7651515151515151,0.5,0.696969696969697
2107605,56,Palmeirândia,MA,21,17.857142857142858,82.14285714285714,0.0,10.714285714285714,89.28571428571429,0.0,64.81481481481481,91.42857142857143,3.7037037037037033,1.8518518518518516,5.555555555555555,5.555555555555555,100.0,24.074074074074073,100.0,1.8518518518518516,22.22222222222222,3.7037037037037033,25.925925925925924,9.25925925925926,7.4074074074074066,0.0,3.4074074074074074,0.3148148148148148,0.48148148148148145,0.35185185185185186,0.018518518518518517
2107704,31,Paraibano,MA,21,51.61290322580645,48.38709677419355,0.0,6.451612903225806,90.32258064516128,3.225806451612903,60.71428571428571,94.11764705882352,10.714285714285714,10.714285714285714,14.285714285714285,21.428571428571427,100.0,50.0,100.0,39.285714285714285,50.0,14.285714285714285,53.57142857142857,14.285714285714285,3.571428571428571,17.857142857142858,5.75,0.2857142857142857,1.3571428571428572,0.32142857142857145,0.0
2107803,54,Parnarama,MA,21,33.33333333333333,66.66666666666666,0.0,9.25925925925926,83.33333333333334,7.4074074074074066,67.3469387755102,100.0,18.367346938775512,10.204081632653061,28.57142857142857,8.16326530612245,59.183673469387756,61.224489795918366,100.0,10.204081632653061,30.612244897959183,14.285714285714285,75.51020408163265,26.53061224489796,12.244897959183673,0.0,5.918367346938775,0.4897959183673469,0.2653061224489796,0.20408163265306123,0.02040816326530612
2107902,33,Passagem Franca,MA,21,57.57575757575758,42.42424242424242,0.0,6.0606060606060606,87.87878787878788,6.0606060606060606,62.5,20.0,6.25,15.625,18.75,6.25,100.0,56.25,100.0,0.0,56.25,3.125,43.75,43.75,0.0,9.375,6.40625,0.5,1.15625,0.375,0.0
2108009,38,Pastos Bons,MA,21,36.84210526315789,63.1578947368421,0.0,13.157894736842104,84.21052631578947,2.631578947368421,81.08108108108108,90.0,16.216216216216218,13.513513513513514,24.324324324324326,18.91891891891892,100.0,59.45945945945946,100.0,0.0,48.64864864864865,21.62162162162162,59.45945945945946,54.054054054054056,5.405405405405405,8.108108108108109,5.756756756756757,0.4594594594594595,1.2972972972972974,0.5135135135135135,0.0
2108058,64,Paulino Neves,MA,21,17.1875,82.8125,0.0,9.375,87.5,3.125,82.14285714285714,93.47826086956522,7.142857142857142,3.571428571428571,8.928571428571429,5.357142857142857,78.57142857142857,25.0,100.0,0.0,35.714285714285715,1.7857142857142856,32.142857142857146,7.142857142857142,3.571428571428571,3.571428571428571,4.303571428571429,0.42857142857142855,0.25,0.375,0.0
2108207,53,Pedreiras,MA,21,64.15094339622641,35.84905660377358,1.8867924528301887,18.867924528301888,64.15094339622641,15.09433962264151,100.0,85.71428571428571,21.428571428571427,16.666666666666664,28.57142857142857,14.285714285714285,100.0,69.04761904761905,100.0,47.61904761904761,95.23809523809523,11.904761904761903,47.61904761904761,23.809523809523807,21.428571428571427,21.428571428571427,6.976190476190476,1.4047619047619047,3.8333333333333335,1.2142857142857142,1.4761904761904763
2108256,110,Pedro do Rosário,MA,21,7.2727272727272725,92.72727272727272,0.0,4.545454545454546,94.54545454545455,0.9090909090909091,72.61904761904762,80.32786885245902,1.1904761904761905,2.380952380952381,3.571428571428571,0.0,90.47619047619048,22.61904761904762,100.0,10.714285714285714,10.714285714285714,4.761904761904762,23.809523809523807,2.380952380952381,2.380952380952381,4.761904761904762,3.3452380952380953,0.2976190476190476,0.10714285714285714,0.07142857142857142,0.0
2108306,97,Penalva,MA,21,17.525773195876287,82.4742268041237,0.0,5.154639175257731,93.81443298969072,1.0309278350515463,72.28915662650603,91.66666666666666,8.433734939759036,4.819277108433735,12.048192771084338,7.228915662650602,95.18072289156626,26.506024096385545,100.0,0.0,25.301204819277107,2.4096385542168677,42.168674698795186,1.2048192771084338,9.63855421686747,2.4096385542168677,3.2771084337349397,0.30120481927710846,0.4939759036144578,0.04819277108433735,0.03614457831325301
2108405,48,Peri Mirim,MA,21,22.916666666666664,77.08333333333334,0.0,4.166666666666666,89.58333333333334,6.25,73.68421052631578,46.42857142857143,2.631578947368421,5.263157894736842,7.894736842105263,2.631578947368421,81.57894736842105,44.73684210526316,100.0,0.0,28.947368421052634,5.263157894736842,36.84210526315789,5.263157894736842,5.263157894736842,0.0,3.736842105263158,0.18421052631578946,0.2631578947368421,0.3157894736842105,0.0
2108454,63,Peritoró,MA,21,17.46031746031746,82.53968253968253,0.0,7.936507936507936,88.88888888888889,3.1746031746031744,66.66666666666666,96.875,4.166666666666666,12.5,14.583333333333334,2.083333333333333,97.91666666666666,33.33333333333333,100.0,2.083333333333333,41.66666666666667,12.5,56.25,22.916666666666664,6.25,6.25,4.541666666666667,0.3333333333333333,0.125,0.2708333333333333,0.0
2108504,71,Pindaré-Mirim,MA,21,53.52112676056338,46.478873239436616,0.0,14.084507042253522,81.69014084507043,4.225352112676056,93.75,90.0,9.375,4.6875,12.5,6.25,96.875,78.125,100.0,21.875,54.6875,6.25,60.9375,7.8125,12.5,7.8125,4.828125,0.65625,1.0625,0.265625,0.109375
2108702,66,Pio XII,MA,21,36.36363636363637,63.63636363636363,0.0,4.545454545454546,90.9090909090909,4.545454545454546,88.0,86.36363636363636,12.0,12.0,20.0,8.0,98.0,52.0,100.0,26.0,36.0,6.0,42.0,34.0,16.0,10.0,5.0,0.88,0.86,0.48,1.3
2108801,59,Pirapemas,MA,21,27.11864406779661,72.88135593220339,0.0,3.389830508474576,96.61016949152543,0.0,75.0,97.43589743589743,0.0,0.0,0.0,1.9230769230769231,100.0,26.923076923076923,100.0,0.0,25.0,0.0,28.846153846153843,5.769230769230769,0.0,1.9230769230769231,3.1923076923076925,0.28846153846153844,0.09615384615384616,0.057692307692307696,0.0
2108900,64,Poção de Pedras,MA,21,23.4375,76.5625,0.0,7.8125,87.5,4.6875,76.78571428571429,100.0,10.714285714285714,3.571428571428571,12.5,10.714285714285714,100.0,26.785714285714285,100.0,12.5,30.357142857142854,3.571428571428571,57.14285714285714,33.92857142857143,1.7857142857142856,1.7857142857142856,4.071428571428571,0.4107142857142857,0.9107142857142857,0.32142857142857145,0.0
2109007,48,Porto Franco,MA,21,56.25,43.75,2.083333333333333,4.166666666666666,89.58333333333334,4.166666666666666,92.3076923076923,83.33333333333334,7.6923076923076925,7.6923076923076925,10.256410256410255,5.128205128205128,74.35897435897436,76.92307692307693,97.43589743589743,5.128205128205128,61.53846153846154,28.205128205128204,69.23076923076923,33.33333333333333,23.076923076923077,10.256410256410255,6.102564102564102,0.8974358974358975,2.2051282051282053,0.6666666666666666,0.0
2109106,56,Presidente Dutra,MA,21,55.35714285714286,44.642857142857146,1.7857142857142856,10.714285714285714,64.28571428571429,23.214285714285715,88.0,81.81818181818183,38.0,22.0,44.0,8.0,90.0,76.0,98.0,22.0,88.0,38.0,70.0,38.0,20.0,22.0,7.46,1779.16,2.38,0.72,0.66
2109205,31,Presidente Juscelino,MA,21,29.03225806451613,70.96774193548387,0.0,12.903225806451612,87.09677419354838,0.0,92.5925925925926,96.0,3.7037037037037033,0.0,3.7037037037037033,0.0,66.66666666666666,40.74074074074074,100.0,0.0,29.629629629629626,7.4074074074074066,44.44444444444444,3.7037037037037033,0.0,0.0,4.777777777777778,0.4444444444444444,0.037037037037037035,0.0,0.0
2109239,25,Presidente Médici,MA,21,28.000000000000004,72.0,0.0,4.0,88.0,8.0,52.63157894736842,50.0,15.789473684210526,5.263157894736842,15.789473684210526,0.0,73.68421052631578,47.368421052631575,100.0,0.0,21.052631578947366,5.263157894736842,73.68421052631578,5.263157894736842,5.263157894736842,0.0,3.9473684210526314,0.3684210526315789,0.47368421052631576,0.21052631578947367,0.0
2109270,63,Presidente Sarney,MA,21,11.11111111111111,88.88888888888889,0.0,3.1746031746031744,92.06349206349206,4.761904761904762,83.6734693877551,29.268292682926827,2.0408163265306123,4.081632653061225,4.081632653061225,8.16326530612245,63.26530612244898,48.97959183673469,100.0,0.0,28.57142857142857,8.16326530612245,69.38775510204081,0.0,28.57142857142857,0.0,4.489795918367347,0.46938775510204084,0.5306122448979592,0.6938775510204082,0.0
2109304,66,Presidente Vargas,MA,21,18.181818181818183,81.81818181818183,0.0,4.545454545454546,93.93939393939394,1.5151515151515151,32.69230769230769,29.411764705882355,1.9230769230769231,0.0,1.9230769230769231,3.8461538461538463,63.46153846153846,3.8461538461538463,100.0,1.9230769230769231,23.076923076923077,3.8461538461538463,15.384615384615385,9.615384615384617,0.0,0.0,3.1346153846153846,0.28846153846153844,0.23076923076923078,0.038461538461538464,0.0
2109403,58,Primeira Cruz,MA,21,13.793103448275861,86.20689655172413,0.0,1.7241379310344827,96.55172413793103,1.7241379310344827,13.793103448275861,50.0,6.896551724137931,8.620689655172415,13.793103448275861,3.4482758620689653,100.0,15.517241379310345,100.0,0.0,13.793103448275861,1.7241379310344827,17.24137931034483,3.4482758620689653,6.896551724137931,0.0,3.4482758620689653,0.1896551724137931,0.22413793103448276,0.034482758620689655,0.0
2109452,36,Raposa,MA,21,66.66666666666666,33.33333333333333,0.0,8.333333333333332,66.66666666666666,25.0,100.0,100.0,31.25,18.75,46.875,6.25,90.625,93.75,100.0,21.875,96.875,15.625,59.375,28.125,18.75,12.5,8.34375,1.0,0.65625,0.5625,0.0
2109502,35,Riachão,MA,21,40.0,60.0,0.0,11.428571428571429,82.85714285714286,5.714285714285714,81.48148148148148,68.18181818181817,11.11111111111111,3.7037037037037033,11.11111111111111,14.814814814814813,92.5925925925926,51.85185185185185,100.0,3.7037037037037033,59.25925925925925,25.925925925925924,25.925925925925924,33.33333333333333,0.0,40.74074074074074,5.7407407407407405,0.5925925925925926,0.8148148148148148,0.4444444444444444,0.037037037037037035
2109551,20,Ribamar Fiquene,MA,21,25.0,75.0,0.0,5.0,95.0,0.0,83.33333333333334,100.0,11.11111111111111,0.0,11.11111111111111,11.11111111111111,100.0,33.33333333333333,100.0,5.555555555555555,38.88888888888889,0.0,33.33333333333333,27.77777777777778,5.555555555555555,0.0,3.7777777777777777,0.2222222222222222,1.6111111111111112,0.16666666666666666,0.0
2109601,79,Rosário,MA,21,40.50632911392405,59.49367088607595,1.2658227848101267,15.18987341772152,79.74683544303798,3.79746835443038,88.57142857142857,100.0,8.571428571428571,11.428571428571429,18.571428571428573,5.714285714285714,87.14285714285714,60.0,100.0,5.714285714285714,61.42857142857143,11.428571428571429,55.714285714285715,20.0,7.142857142857142,11.428571428571429,4.857142857142857,0.4714285714285714,0.6428571428571429,0.37142857142857144,0.32857142857142857
2109700,12,Sambaíba,MA,21,41.66666666666667,58.333333333333336,0.0,8.333333333333332,91.66666666666666,0.0,72.72727272727273,62.5,9.090909090909092,36.36363636363637,45.45454545454545,18.181818181818183,100.0,45.45454545454545,100.0,0.0,54.54545454545454,27.27272727272727,54.54545454545454,36.36363636363637,27.27272727272727,0.0,4.181818181818182,0.36363636363636365,2.1818181818181817,0.5454545454545454,0.0
2109759,27,Santa Filomena do Maranhão,MA,21,18.51851851851852,81.48148148148148,0.0,3.7037037037037033,96.29629629629629,0.0,85.71428571428571,44.44444444444444,0.0,0.0,0.0,0.0,100.0,47.61904761904761,100.0,4.761904761904762,23.809523809523807,0.0,52.38095238095239,33.33333333333333,4.761904761904762,4.761904761904762,2.857142857142857,0.19047619047619047,0.09523809523809523,0.19047619047619047,0.0
