ano_avaliacao,codigo_uf,sigla_uf,codigo_municipio,nome_municipio,rede,pct_alfabetizados_2023,pct_alfabetizados_2024,variacao_2023_2024_pp,meta_2024,gap_meta_2024_pp,atingiu_meta_2024,meta_2025,meta_2026,meta_2027,meta_2028,meta_2029,meta_2030,nivel_alfabetizacao,pct_participacao,ranking_amostra_brasil_2024,ranking_amostra_uf_2024
2024.0,22.0,PI,2204352.0,Geminiano,MUNICIPAL,19.5,53.59,34.09,26.56,27.030000000000005,1,35.05,44.62,54.6,64.22,72.82,80.0,2,91.48936170212764,3380,147
2024.0,17.0,TO,1707207.0,Dois Irmãos do Tocantins,MUNICIPAL,48.7,52.81,4.109999999999999,53.8,-0.9899999999999949,0,58.86,63.73,68.34,72.61,76.51,80.0,2,92.53731343283582,3432,46
2024.0,17.0,TO,1700400.0,Almas,MUNICIPAL,15.9,48.18,32.28,22.65,25.53,1,31.16,41.17,51.97,62.59,72.12,80.0,1,96.18320610687024,3761,65
2024.0,43.0,RS,4320230.0,Sede Nova,MUNICIPAL,85.3,36.1,-49.199999999999996,80.0,-43.9,0,80.0,80.0,80.0,80.0,80.0,80.0,0,90.47619047619048,4507,364
2024.0,15.0,PA,1503457.0,Ipixuna do Pará,MUNICIPAL,39.7,42.95,3.25,46.0,-3.049999999999997,0,52.44,58.79,64.86,70.49,75.56,80.0,1,78.0952380952381,4117,87
2024.0,31.0,MG,3127388.0,Goianá,MUNICIPAL,75.0,80.51,5.510000000000005,75.76,4.75,1,76.51,77.24,77.95,78.65,79.33,80.0,5,83.78378378378379,996,264
2024.0,31.0,MG,3130606.0,Inconfidentes,MUNICIPAL,81.4,86.18,4.780000000000001,80.0,6.180000000000007,1,80.0,80.0,80.0,80.0,80.0,80.0,5,89.0909090909091,593,142
2024.0,31.0,MG,3165560.0,Sem-Peixe,MUNICIPAL,76.5,84.62,8.120000000000005,77.0,7.6200000000000045,1,77.52,78.03,78.54,79.03,79.52,80.0,5,100.0,691,181
2024.0,21.0,MA,2106201.0,Luís Domingues,MUNICIPAL,76.9,84.97,8.069999999999993,77.39,7.579999999999998,1,77.84,78.28,78.72,79.16,79.58,80.0,5,94.16666666666669,668,21
2024.0,29.0,BA,2919405.0,Licínio de Almeida,MUNICIPAL,75.0,65.48,-9.519999999999996,75.76,-10.280000000000001,0,76.51,77.24,77.95,78.65,79.33,80.0,3,88.42105263157895,2356,4
2024.0,42.0,SC,4209102.0,Joinville,MUNICIPAL,65.9,68.79,2.8900000000000006,68.23,0.5600000000000023,1,70.43,72.54,74.56,76.48,78.29,80.0,3,71.60965180207697,2074,136
2024.0,29.0,BA,2918704.0,Lafaiete Coutinho,MUNICIPAL,67.7,56.52,-11.18,69.64,-13.119999999999997,0,71.57,73.41,75.18,76.87,78.48,80.0,2,100.0,3132,16
2024.0,23.0,CE,2307635.0,Madalena,MUNICIPAL,97.7,95.31,-2.3900000000000006,80.0,15.310000000000002,1,80.0,80.0,80.0,80.0,80.0,80.0,5,97.39583333333334,182,70
2024.0,25.0,PB,2515500.0,Serra Branca,MUNICIPAL,57.6,54.35,-3.25,61.29,-6.939999999999998,0,64.89,68.32,71.56,74.6,77.41,80.0,2,85.47008547008546,3321,110
2024.0,43.0,RS,4312500.0,Mostardas,MUNICIPAL,51.4,40.8,-10.600000000000001,56.1,-15.300000000000004,0,60.72,65.15,69.34,73.22,76.78,80.0,1,88.11881188118812,4238,316
2024.0,22.0,PI,2201002.0,Arraial,MUNICIPAL,83.8,98.15,14.350000000000009,80.0,18.150000000000006,1,80.0,80.0,80.0,80.0,80.0,80.0,5,100.0,90,11
2024.0,31.0,MG,3166105.0,Senhora do Porto,MUNICIPAL,46.6,56.52,9.920000000000002,52.0,4.520000000000003,1,57.39,62.61,67.55,72.13,76.29,80.0,2,100.0,3132,706
2024.0,52.0,GO,5215900.0,Palminópolis,MUNICIPAL,89.2,82.81,-6.390000000000001,80.0,2.8100000000000023,1,80.0,80.0,80.0,80.0,80.0,80.0,5,94.73684210526316,813,95
2024.0,29.0,BA,2920304.0,Malhada de Pedras,MUNICIPAL,70.4,70.27,-0.13000000000000966,71.89,-1.6200000000000045,0,73.37,74.8,76.18,77.51,78.78,80.0,4,92.5,1922,3
2024.0,51.0,MT,5100300.0,Alto Araguaia,MUNICIPAL,73.8,75.59,1.7900000000000063,74.79,0.7999999999999972,1,75.72,76.62,77.5,78.36,79.19,80.0,4,88.95348837209302,1452,32
2024.0,29.0,BA,2928307.0,Santanópolis,MUNICIPAL,,22.95,,,,,31.5,41.48,52.21,62.74,72.19,80.0,0,82.43243243243244,4906,346
2024.0,23.0,CE,2302602.0,Camocim,MUNICIPAL,94.5,94.08,-0.4200000000000017,80.0,14.079999999999998,1,80.0,80.0,80.0,80.0,80.0,80.0,5,99.0691489361702,237,83
2024.0,31.0,MG,3161908.0,São Gonçalo do Rio Abaixo,MUNICIPAL,80.5,91.6,11.099999999999994,80.0,11.599999999999994,1,80.0,80.0,80.0,80.0,80.0,80.0,5,97.0414201183432,332,54
2024.0,21.0,MA,2100154.0,Água Doce do Maranhão,MUNICIPAL,67.3,63.75,-3.549999999999997,69.35,-5.599999999999994,0,71.33,73.23,75.05,76.79,78.44,80.0,3,85.61151079136691,2536,97
2024.0,25.0,PB,2507606.0,Juarez Távora,MUNICIPAL,28.9,35.79,6.890000000000001,36.0,-0.21000000000000085,0,43.82,51.96,60.0,67.53,74.26,80.0,0,94.33962264150944,4526,194
2024.0,29.0,BA,2912004.0,Ibiassucê,MUNICIPAL,65.0,61.19,-3.8100000000000023,67.46,-6.269999999999996,0,69.82,72.07,74.22,76.26,78.19,80.0,3,100.0,2738,8
2024.0,35.0,SP,3528403.0,Mairinque,MUNICIPAL,,49.33,,,,,55.2,60.93,66.37,71.41,75.97,80.0,1,83.06595365418895,3685,493
2024.0,42.0,SC,4217709.0,Sombrio,MUNICIPAL,64.9,49.72,-15.180000000000007,67.39,-17.67,0,69.76,72.03,74.2,76.25,78.18,80.0,1,76.58862876254182,3660,225
2024.0,43.0,RS,4320107.0,Sarandi,MUNICIPAL,71.5,47.7,-23.799999999999997,72.81,-25.11,0,74.12,75.38,76.6,77.77,78.91,80.0,1,81.21827411167513,3800,239
2024.0,33.0,RJ,3304128.0,Quatis,MUNICIPAL,48.9,60.05,11.149999999999999,54.03,6.019999999999996,1,59.04,63.87,68.43,72.67,76.53,80.0,3,85.07462686567165,2830,44
2024.0,29.0,BA,2911659.0,Guajeru,MUNICIPAL,29.2,36.78,7.580000000000002,36.33,0.45000000000000284,1,44.11,52.2,60.17,67.64,74.3,80.0,0,97.75280898876404,4471,165
2024.0,33.0,RJ,3306206.0,Vassouras,MUNICIPAL,65.4,60.33,-5.070000000000007,67.8,-7.469999999999999,0,70.09,72.28,74.37,76.36,78.23,80.0,3,85.5036855036855,2812,43
2024.0,31.0,MG,3132800.0,Itambé do Mato Dentro,MUNICIPAL,77.8,83.33,5.530000000000001,78.11,5.219999999999999,1,78.43,78.75,79.07,79.38,79.69,80.0,5,85.71428571428571,777,197
2024.0,23.0,CE,2313906.0,Uruoca,MUNICIPAL,95.5,99.01,3.510000000000005,80.0,19.010000000000005,1,80.0,80.0,80.0,80.0,80.0,80.0,5,99.009900990099,65,23
2024.0,52.0,GO,5221908.0,Varjão,MUNICIPAL,97.7,84.78,-12.920000000000002,80.0,4.780000000000001,1,80.0,80.0,80.0,80.0,80.0,80.0,5,100.0,685,75
2024.0,26.0,PE,2615805.0,Tupanatinga,MUNICIPAL,68.6,68.38,-0.21999999999999886,70.41,-2.030000000000001,0,72.18,73.88,75.52,77.08,78.58,80.0,3,95.5665024630542,2116,73
2024.0,31.0,MG,3154200.0,Resende Costa,MUNICIPAL,57.9,82.11,24.21,61.52,20.589999999999996,1,65.07,68.46,71.66,74.66,77.44,80.0,5,95.45454545454544,873,222
2024.0,31.0,MG,3156205.0,Rochedo de Minas,MUNICIPAL,56.6,58.33,1.7299999999999969,60.44,-2.1099999999999994,0,64.21,67.8,71.2,74.37,77.31,80.0,2,82.75862068965517,2982,693
2024.0,43.0,RS,4313060.0,Nova Hartz,MUNICIPAL,72.1,45.3,-26.799999999999997,73.32,-28.019999999999996,0,74.53,75.7,76.83,77.92,78.98,80.0,1,90.1185770750988,3974,271
2024.0,26.0,PE,2604155.0,Casinhas,MUNICIPAL,79.5,84.85000000000001,5.3500000000000085,79.54,5.310000000000002,1,79.62,79.69,79.77,79.85,79.92,80.0,5,97.4025974025974,677,21
2024.0,50.0,MS,5007703.0,Sete Quedas,MUNICIPAL,54.3,53.09,-1.2099999999999937,58.52,-5.43,0,62.66,66.63,70.37,73.86,77.08,80.0,2,100.0,3418,49
2024.0,31.0,MG,3109451.0,Cabeceira Grande,MUNICIPAL,40.5,54.59,14.090000000000003,46.7,7.890000000000001,1,53.02,59.24,65.18,70.69,75.64,80.0,2,89.90825688073394,3297,719
2024.0,29.0,BA,2906501.0,Candeias,MUNICIPAL,32.7,36.67,3.969999999999999,39.6,-2.9299999999999997,0,46.98,54.5,61.82,68.64,74.74,80.0,0,89.47368421052632,4483,172
2024.0,24.0,RN,2404200.0,Goianinha,MUNICIPAL,22.5,35.33,12.829999999999998,29.73,5.599999999999998,1,38.09,47.22,56.54,65.42,73.34,80.0,0,82.88888888888889,4544,92
2024.0,24.0,RN,2413409.0,Serra Negra do Norte,MUNICIPAL,25.8,31.59,5.789999999999999,33.05,-1.4599999999999973,0,41.16,49.78,58.42,66.57,73.84,80.0,0,85.71428571428571,4675,109
2024.0,43.0,RS,4322525.0,Vale Verde,MUNICIPAL,85.5,47.1,-38.4,80.0,-32.9,0,80.0,80.0,80.0,80.0,80.0,80.0,1,83.33333333333334,3850,248
2024.0,52.0,GO,5217203.0,Piranhas,MUNICIPAL,78.1,68.65,-9.449999999999989,78.38,-9.72999999999999,0,78.66,78.93,79.2,79.47,79.74,80.0,3,94.44444444444444,2087,182
2024.0,52.0,GO,5204953.0,Campos Verdes,MUNICIPAL,63.7,82.8,19.099999999999994,66.38,16.42,1,68.96,71.42,73.76,75.97,78.05,80.0,5,96.15384615384616,814,96
2024.0,52.0,GO,5219506.0,Santa Rosa de Goiás,MUNICIPAL,80.2,100.0,19.799999999999997,80.0,20.0,1,80.0,80.0,80.0,80.0,80.0,80.0,5,100.0,1,1
2024.0,26.0,PE,2607000.0,Inajá,MUNICIPAL,54.4,79.7,25.300000000000004,58.6,21.1,1,62.73,66.68,70.41,73.89,77.09,80.0,4,97.43589743589745,1068,34
2024.0,28.0,SE,2802304.0,Frei Paulo,MUNICIPAL,19.2,37.21,18.01,26.27,10.940000000000001,1,34.77,44.38,54.42,64.11,72.77,80.0,0,93.0,4446,31
2024.0,52.0,GO,5213756.0,Montividiu,MUNICIPAL,66.0,78.69,12.689999999999998,68.25,10.439999999999998,1,70.45,72.56,74.57,76.48,78.29,80.0,4,99.33774834437084,1142,130
2024.0,35.0,SP,3511508.0,Cerquilho,MUNICIPAL,60.9,69.15,8.250000000000007,64.08,5.070000000000007,1,67.12,70.02,72.76,75.35,77.76,80.0,3,91.45496535796768,2040,192
2024.0,22.0,PI,2205904.0,Manoel Emídio,MUNICIPAL,100.0,82.38,-17.620000000000005,80.0,2.3799999999999955,1,80.0,80.0,80.0,80.0,80.0,80.0,5,94.44444444444444,843,55
2024.0,35.0,SP,3551306.0,Sebastianópolis do Sul,MUNICIPAL,83.8,75.86,-7.939999999999998,80.0,-4.140000000000001,0,80.0,80.0,80.0,80.0,80.0,80.0,4,91.8918918918919,1428,117
2024.0,41.0,PR,4101002.0,Ampére,MUNICIPAL,65.5,70.06,4.560000000000002,67.87,2.1899999999999977,1,70.15,72.33,74.4,76.38,78.24,80.0,4,88.84615384615384,1950,255
2024.0,31.0,MG,3110103.0,Caiana,MUNICIPAL,58.5,76.5,18.0,62.1,14.399999999999999,1,65.53,68.81,71.91,74.82,77.51,80.0,4,96.7741935483871,1358,369
2024.0,31.0,MG,3137403.0,Lagoa Dourada,MUNICIPAL,63.9,87.23,23.330000000000005,66.55,20.680000000000007,1,69.09,71.52,73.83,76.01,78.07,80.0,5,91.66666666666666,532,116
2024.0,35.0,SP,3530300.0,Mirassol,MUNICIPAL,67.6,61.57,-6.029999999999994,69.6,-8.029999999999994,0,71.53,73.39,75.16,76.86,78.47,80.0,3,94.03846153846152,2710,305
2024.0,35.0,SP,3516606.0,Gália,MUNICIPAL,78.9,66.68,-12.219999999999999,79.07,-12.389999999999986,0,79.23,79.38,79.54,79.69,79.85,80.0,3,93.15068493150685,2264,221
2024.0,31.0,MG,3101508.0,Além Paraíba,MUNICIPAL,68.9,55.1,-13.800000000000004,70.71,-15.609999999999992,0,72.42,74.07,75.66,77.17,78.62,80.0,2,87.79661016949153,3255,716
2024.0,41.0,PR,4116505.0,Nova Aliança do Ivaí,MUNICIPAL,38.1,43.75,5.649999999999999,44.57,-0.8200000000000003,0,51.24,57.85,64.2,70.09,75.38,80.0,1,94.11764705882352,4071,368
2024.0,13.0,AM,1302405.0,Lábrea,MUNICIPAL,64.3,66.7,2.4000000000000057,66.9,-0.20000000000000284,0,69.37,71.74,73.98,76.11,78.12,80.0,3,84.61538461538461,2253,5
2024.0,35.0,SP,3503158.0,Arapeí,MUNICIPAL,48.0,37.41,-10.590000000000003,53.27,-15.860000000000007,0,58.42,63.4,68.1,72.47,76.44,80.0,0,92.3076923076923,4434,568
2024.0,52.0,GO,5212600.0,Mairipotaba,MUNICIPAL,97.3,71.43,-25.86999999999999,80.0,-8.569999999999993,0,80.0,80.0,80.0,80.0,80.0,80.0,4,100.0,1807,170
2024.0,31.0,MG,3146404.0,Paineiras,MUNICIPAL,79.0,82.34,3.3400000000000034,79.1,3.240000000000009,1,79.25,79.4,79.55,79.7,79.85,80.0,5,92.15686274509804,847,215
2024.0,52.0,GO,5210208.0,Iporá,MUNICIPAL,78.4,83.04,4.640000000000001,78.6,4.440000000000012,1,78.84,79.07,79.31,79.54,79.77,80.0,5,93.573264781491,798,93
2024.0,41.0,PR,4124202.0,Santo Antônio do Caiuá,MUNICIPAL,82.8,88.04,5.240000000000009,80.0,8.040000000000006,1,80.0,80.0,80.0,80.0,80.0,80.0,5,97.14285714285714,486,33
2024.0,27.0,AL,2701001.0,Boca da Mata,MUNICIPAL,73.6,88.19,14.590000000000003,74.59,13.599999999999994,1,75.55,76.49,77.41,78.3,79.16,80.0,5,98.7551867219917,482,5
2024.0,43.0,RS,4317301.0,Santa Vitória do Palmar,MUNICIPAL,56.0,45.4,-10.600000000000001,59.99,-14.590000000000003,0,63.84,67.53,71.01,74.25,77.25,80.0,1,81.55339805825243,3965,268
2024.0,31.0,MG,3165305.0,São Vicente de Minas,MUNICIPAL,60.1,81.64,21.54,63.39,18.25,1,66.57,69.6,72.47,75.16,77.67,80.0,5,89.87341772151899,916,242
2024.0,12.0,AC,1200179.0,Capixaba,MUNICIPAL,,34.97,,,,,42.9,51.21,59.46,67.2,74.11,80.0,0,76.6497461928934,4560,17
2024.0,35.0,SP,3511201.0,Catiguá,MUNICIPAL,54.3,84.7,30.400000000000006,58.54,26.160000000000004,1,62.68,66.65,70.39,73.87,77.08,80.0,5,95.65217391304348,688,53
2024.0,43.0,RS,4309209.0,Gravataí,MUNICIPAL,63.6,41.0,-22.6,66.33,-25.33,0,68.91,71.38,73.73,75.95,78.04,80.0,1,77.25190839694656,4225,314
2024.0,31.0,MG,3108107.0,Bonfim,MUNICIPAL,69.3,85.95,16.650000000000006,70.99,14.960000000000008,1,72.64,74.24,75.78,77.25,78.66,80.0,5,89.85507246376811,606,147
2024.0,31.0,MG,3134400.0,Iturama,MUNICIPAL,55.8,69.61,13.810000000000002,59.85,9.759999999999998,1,63.73,67.44,70.95,74.22,77.24,80.0,3,89.02743142144638,1989,534
2024.0,24.0,RN,2406304.0,Lagoa de Pedras,MUNICIPAL,47.7,28.89,-18.810000000000002,52.99,-24.1,0,58.2,63.23,67.98,72.39,76.41,80.0,0,77.77777777777779,4771,122
2024.0,31.0,MG,3126901.0,Frei Inocêncio,MUNICIPAL,53.1,64.71000000000001,11.610000000000007,57.56,7.150000000000006,1,61.89,66.05,69.96,73.61,76.96,80.0,3,86.91588785046729,2432,625
2024.0,41.0,PR,4109757.0,Ibema,MUNICIPAL,72.8,70.35000000000001,-2.4499999999999886,73.95,-3.5999999999999943,0,75.04,76.09,77.12,78.11,79.07,80.0,4,83.01886792452831,1912,249
2024.0,22.0,PI,2209807.0,São Gonçalo do Piauí,MUNICIPAL,94.2,64.04,-30.159999999999997,80.0,-15.959999999999994,0,80.0,80.0,80.0,80.0,80.0,80.0,3,96.36363636363636,2511,109
2024.0,42.0,SC,4217006.0,São Ludgero,MUNICIPAL,65.9,68.64,2.739999999999995,68.15,0.4899999999999949,1,70.37,72.5,74.53,76.46,78.28,80.0,3,87.5,2089,139
2024.0,26.0,PE,2602407.0,Brejão,MUNICIPAL,67.0,86.18,19.180000000000007,69.12,17.060000000000002,1,71.15,73.09,74.95,76.72,78.41,80.0,5,91.76470588235294,593,17
2024.0,31.0,MG,3129707.0,Ibiraci,MUNICIPAL,32.8,73.86,41.06,39.73,34.13,1,47.1,54.59,61.89,68.68,74.76,80.0,4,89.76377952755905,1606,434
2024.0,43.0,RS,4312708.0,Nonoai,MUNICIPAL,42.1,52.4,10.299999999999997,48.14,4.259999999999998,1,54.22,60.17,65.83,71.08,75.82,80.0,2,94.66666666666669,3464,197
2024.0,15.0,PA,1506559.0,Santa Luzia do Pará,MUNICIPAL,56.5,39.77,-16.729999999999997,60.36,-20.589999999999996,0,64.14,67.75,71.16,74.35,77.3,80.0,0,72.81105990783409,4300,98
2024.0,43.0,RS,4313102.0,Nova Palma,MUNICIPAL,81.1,35.9,-45.199999999999996,80.0,-44.1,0,80.0,80.0,80.0,80.0,80.0,80.0,0,82.35294117647058,4519,368
2024.0,26.0,PE,2609600.0,Olinda,MUNICIPAL,59.6,62.29,2.6899999999999977,62.95,-0.6600000000000037,0,66.22,69.33,72.28,75.04,77.62,80.0,3,96.4501242456514,2652,101
2024.0,31.0,MG,3167400.0,Silvianópolis,MUNICIPAL,54.1,87.91,33.809999999999995,58.35,29.559999999999995,1,62.53,66.53,70.3,73.82,77.06,80.0,5,91.54929577464787,495,105
2024.0,23.0,CE,2302404.0,Boa Viagem,MUNICIPAL,80.0,90.36,10.36,80.0,10.36,1,80.0,80.0,80.0,80.0,80.0,80.0,5,97.53694581280789,386,110
2024.0,29.0,BA,2928604.0,Santo Amaro,MUNICIPAL,43.8,36.96,-6.839999999999996,49.62,-12.659999999999997,0,55.44,61.11,66.5,71.49,76.0,80.0,0,92.07459207459208,4460,163
2024.0,35.0,SP,3533007.0,Nova Granada,MUNICIPAL,61.2,59.94,-1.2600000000000051,64.31,-4.3700000000000045,0,67.3,70.16,72.86,75.41,77.79,80.0,2,95.26315789473684,2856,336
2024.0,41.0,PR,4112306.0,Japira,MUNICIPAL,75.7,64.46000000000001,-11.239999999999995,76.34,-11.879999999999995,0,76.98,77.61,78.23,78.83,79.42,80.0,3,90.0,2462,299
2024.0,26.0,PE,2608107.0,João Alfredo,MUNICIPAL,57.0,75.79,18.790000000000006,60.81,14.980000000000004,1,64.5,68.03,71.36,74.47,77.35,80.0,4,98.83040935672514,1435,46
2024.0,31.0,MG,3104502.0,Arinos,MUNICIPAL,45.3,46.89,1.5900000000000034,50.89,-4.0,0,56.48,61.91,67.06,71.83,76.16,80.0,1,86.77685950413223,3861,745
2024.0,24.0,RN,2403301.0,Encanto,MUNICIPAL,47.5,67.02,19.519999999999996,52.83,14.189999999999998,1,58.07,63.13,67.91,72.35,76.39,80.0,3,90.0,2232,8
2024.0,31.0,MG,3156007.0,Rio Vermelho,MUNICIPAL,43.9,59.95,16.050000000000004,49.66,10.290000000000006,1,55.47,61.14,66.52,71.5,76.01,80.0,2,87.17948717948718,2854,678
2024.0,31.0,MG,3164431.0,São Sebastião da Vargem Alegre,MUNICIPAL,53.4,93.1,39.699999999999996,57.79,35.309999999999995,1,62.08,66.18,70.06,73.67,76.99,80.0,5,89.65517241379311,270,37
2024.0,50.0,MS,5004403.0,Inocência,MUNICIPAL,33.6,51.7,18.1,40.51,11.190000000000005,1,47.77,55.13,62.27,68.91,74.86,80.0,2,99.1869918699187,3518,55
2024.0,42.0,SC,4202131.0,Bela Vista do Toldo,MUNICIPAL,86.2,81.95,-4.25,80.0,1.9500000000000028,1,80.0,80.0,80.0,80.0,80.0,80.0,5,94.20289855072464,885,32
2024.0,29.0,BA,2907400.0,Catolândia,MUNICIPAL,10.5,25.71,15.21,16.24,9.470000000000002,1,24.3,34.72,46.83,59.32,70.72,80.0,0,94.5945945945946,4854,320
2024.0,31.0,MG,3115904.0,Chácara,MUNICIPAL,28.8,44.9,16.099999999999998,35.95,8.949999999999996,1,43.78,51.93,59.98,67.52,74.25,80.0,1,85.96491228070175,3996,748
2024.0,28.0,SE,2802601.0,Graccho Cardoso,MUNICIPAL,20.0,16.67,-3.3299999999999983,27.09,-10.419999999999998,0,35.57,45.07,54.93,64.43,72.91,80.0,0,100.0,4958,69
2024.0,23.0,CE,2306603.0,Itatira,MUNICIPAL,99.6,99.06,-0.539999999999992,80.0,19.060000000000002,1,80.0,80.0,80.0,80.0,80.0,80.0,5,99.55156950672644,63,21
2024.0,23.0,CE,2312106.0,Santana do Cariri,MUNICIPAL,89.5,96.45,6.950000000000003,80.0,16.450000000000003,1,80.0,80.0,80.0,80.0,80.0,80.0,5,99.42196531791907,139,59
2024.0,43.0,RS,4313391.0,Novo Cabrais,MUNICIPAL,86.1,77.0,-9.099999999999994,80.0,-3.0,0,80.0,80.0,80.0,80.0,80.0,80.0,4,97.5,1310,28
2024.0,43.0,RS,4315305.0,Quaraí,MUNICIPAL,54.8,36.3,-18.5,58.95,-22.650000000000006,0,63.01,66.9,70.56,73.98,77.13,80.0,0,88.88888888888889,4497,361
2024.0,24.0,RN,2406502.0,Lagoa Nova,MUNICIPAL,34.7,35.61,0.9099999999999966,41.52,-5.910000000000004,0,48.64,55.82,62.76,69.21,74.99,80.0,0,87.02702702702703,4535,90
2024.0,31.0,MG,3113008.0,Caraí,MUNICIPAL,42.0,71.52,29.519999999999996,48.07,23.449999999999996,1,54.16,60.12,65.8,71.06,75.81,80.0,4,86.79245283018868,1803,489
2024.0,31.0,MG,3168002.0,Taiobeiras,MUNICIPAL,69.3,86.34,17.040000000000006,70.99,15.350000000000009,1,72.65,74.25,75.78,77.25,78.66,80.0,5,96.23655913978494,584,138
2024.0,35.0,SP,3534807.0,Ouro Verde,MUNICIPAL,82.0,76.07000000000001,-5.929999999999993,80.0,-3.9299999999999926,0,80.0,80.0,80.0,80.0,80.0,80.0,4,97.77777777777776,1407,115
2024.0,51.0,MT,5100201.0,Água Boa,MUNICIPAL,59.1,79.49,20.389999999999993,62.56,16.929999999999993,1,65.9,69.09,72.11,74.94,77.57,80.0,4,86.41975308641975,1086,24
2024.0,17.0,TO,1716505.0,Pedro Afonso,MUNICIPAL,53.1,56.7,3.6000000000000014,57.52,-0.8200000000000003,0,61.86,66.02,69.95,73.6,76.95,80.0,2,94.28571428571428,3118,34
2024.0,29.0,BA,2905404.0,Cairu,MUNICIPAL,36.9,32.87,-4.030000000000001,43.5,-10.630000000000003,0,50.33,57.15,63.7,69.78,75.24,80.0,0,89.65517241379311,4640,218
2024.0,35.0,SP,3533502.0,Novo Horizonte,MUNICIPAL,61.6,75.66,14.059999999999995,64.6,11.060000000000002,1,67.53,70.33,72.99,75.49,77.83,80.0,4,94.9468085106383,1447,119
2024.0,52.0,GO,5205000.0,Carmo do Rio Verde,MUNICIPAL,78.9,85.78,6.8799999999999955,79.02,6.760000000000005,1,79.18,79.35,79.51,79.68,79.84,80.0,5,97.87234042553192,611,69
2024.0,42.0,SC,4218806.0,Turvo,MUNICIPAL,59.3,69.98,10.680000000000007,62.69,7.290000000000006,1,66.0,69.17,72.16,74.97,77.59,80.0,3,78.0952380952381,1961,127
2024.0,24.0,RN,2403806.0,Florânia,MUNICIPAL,36.3,43.75,7.450000000000003,42.91,0.8400000000000034,1,49.83,56.75,63.42,69.62,75.17,80.0,1,88.88888888888889,4071,56
2024.0,25.0,PB,2504108.0,Carrapateira,MUNICIPAL,69.0,91.67,22.67,70.72,20.950000000000003,1,72.43,74.08,75.66,77.17,78.62,80.0,5,100.0,322,19
2024.0,42.0,SC,4214151.0,Princesa,MUNICIPAL,89.3,64.05,-25.25,80.0,-15.950000000000003,0,80.0,80.0,80.0,80.0,80.0,80.0,3,87.8048780487805,2508,171
2024.0,29.0,BA,2933109.0,Várzea do Poço,MUNICIPAL,44.8,43.64,-1.1599999999999966,50.5,-6.859999999999999,0,56.16,61.66,66.89,71.72,76.11,80.0,1,87.3015873015873,4080,89
2024.0,35.0,SP,3543907.0,Rio Claro,MUNICIPAL,50.3,54.52,4.220000000000006,55.16,-0.6399999999999935,0,59.96,64.57,68.93,72.97,76.67,80.0,2,90.34598214285714,3305,428
2024.0,41.0,PR,4124103.0,Santo Antônio da Platina,MUNICIPAL,60.4,55.04,-5.359999999999999,63.64,-8.600000000000001,0,66.77,69.75,72.57,75.23,77.71,80.0,2,86.9701726844584,3262,350
2024.0,27.0,AL,2704203.0,Limoeiro de Anadia,MUNICIPAL,43.5,44.61,1.1099999999999994,49.3,-4.689999999999998,0,55.18,60.91,66.36,71.4,75.96,80.0,1,96.95121951219512,4014,56
2024.0,15.0,PA,1506203.0,Salinópolis,MUNICIPAL,43.3,50.44,7.140000000000001,49.14,1.2999999999999972,1,55.04,60.81,66.28,71.36,75.94,80.0,2,85.22727272727273,3612,54
2024.0,22.0,PI,2203255.0,Curralinhos,MUNICIPAL,32.6,27.56,-5.040000000000003,39.57,-12.010000000000002,0,46.96,54.48,61.81,68.63,74.74,80.0,0,91.11111111111111,4814,207
2024.0,29.0,BA,2909109.0,Coribe,MUNICIPAL,47.3,30.71,-16.589999999999996,52.66,-21.949999999999996,0,57.93,63.02,67.84,72.31,76.37,80.0,0,96.55172413793105,4715,250
2024.0,23.0,CE,2304806.0,Granjeiro,MUNICIPAL,94.9,91.59,-3.3100000000000023,80.0,11.590000000000003,1,80.0,80.0,80.0,80.0,80.0,80.0,5,98.33333333333331,335,100
2024.0,50.0,MS,5002803.0,Caracol,MUNICIPAL,49.5,55.67,6.170000000000002,54.48,1.1900000000000048,1,59.4,64.15,68.63,72.79,76.59,80.0,2,98.93617021276596,3203,43
2024.0,25.0,PB,2511806.0,Pirpirituba,MUNICIPAL,34.6,41.49,6.890000000000001,41.41,0.0800000000000054,1,48.55,55.75,62.71,69.18,74.98,80.0,1,80.82191780821918,4202,174
2024.0,51.0,MT,5104104.0,Guarantã do Norte,MUNICIPAL,60.8,54.22,-6.579999999999998,63.98,-9.759999999999998,0,67.04,69.96,72.72,75.32,77.75,80.0,2,88.97485493230174,3333,106
2024.0,21.0,MA,2112407.0,Turiaçu,MUNICIPAL,40.5,64.42,23.92,46.7,17.72,1,53.01,59.24,65.18,70.68,75.64,80.0,3,91.58878504672896,2465,91
2024.0,52.0,GO,5216809.0,Petrolina de Goiás,MUNICIPAL,59.3,85.41,26.11,62.71,22.699999999999996,1,66.02,69.18,72.17,74.98,77.59,80.0,5,92.42424242424242,638,71
2024.0,21.0,MA,2104107.0,Fortaleza dos Nogueiras,MUNICIPAL,45.1,78.25,33.15,50.73,27.520000000000003,1,56.35,61.81,66.99,71.79,76.14,80.0,4,95.09803921568628,1176,35
2024.0,35.0,SP,3552809.0,Taboão da Serra,MUNICIPAL,45.6,49.01,3.4099999999999966,51.16,-2.1499999999999986,0,56.7,62.08,67.18,71.9,76.19,80.0,1,86.37339055793991,3709,496
