codigo_uf,sigla_uf,codigo_municipio,nome_municipio,pct_alfabetizados,ano
31.0,MG,3140852.0,Matias Cardoso,37.7,2023
31.0,MG,3140852.0,Matias Cardoso,31.08,2024
31.0,MG,3140902.0,Matipó,85.5,2023
31.0,MG,3140902.0,Matipó,65.0,2024
31.0,MG,3141009.0,Mato Verde,69.0,2023
31.0,MG,3141009.0,Mato Verde,61.370000000000005,2024
31.0,MG,3141108.0,Matozinhos,47.5,2023
31.0,MG,3141108.0,Matozinhos,57.88,2024
31.0,MG,3141207.0,Matutina,91.3,2023
31.0,MG,3141207.0,Matutina,91.94,2024
31.0,MG,3141306.0,Medeiros,82.2,2023
31.0,MG,3141306.0,Medeiros,78.57000000000001,2024
31.0,MG,3141405.0,Medina,70.3,2023
31.0,MG,3141405.0,Medina,65.7,2024
31.0,MG,3141504.0,Mendes Pimentel,79.7,2023
31.0,MG,3141504.0,Mendes Pimentel,60.0,2024
31.0,MG,3141603.0,Mercês,98.4,2023
31.0,MG,3141603.0,Mercês,84.85000000000001,2024
31.0,MG,3141702.0,Mesquita,53.2,2023
31.0,MG,3141702.0,Mesquita,63.47,2024
31.0,MG,3141801.0,Minas Novas,70.2,2023
31.0,MG,3141801.0,Minas Novas,78.82000000000001,2024
31.0,MG,3141900.0,Minduri,51.9,2023
31.0,MG,3141900.0,Minduri,76.32000000000001,2024
31.0,MG,3142007.0,Mirabela,59.0,2023
31.0,MG,3142007.0,Mirabela,48.06,2024
31.0,MG,3142106.0,Miradouro,47.3,2023
31.0,MG,3142106.0,Miradouro,75.29,2024
31.0,MG,3142205.0,Miraí,96.2,2023
31.0,MG,3142205.0,Miraí,79.2,2024
31.0,MG,3142254.0,Miravânia,40.7,2023
31.0,MG,3142254.0,Miravânia,41.67,2024
31.0,MG,3142304.0,Moeda,77.9,2023
31.0,MG,3142304.0,Moeda,90.58,2024
31.0,MG,3142403.0,Moema,81.4,2023
31.0,MG,3142403.0,Moema,81.94,2024
31.0,MG,3142502.0,Monjolos,,2023
31.0,MG,3142502.0,Monjolos,95.0,2024
31.0,MG,3142601.0,Monsenhor Paulo,62.7,2023
31.0,MG,3142601.0,Monsenhor Paulo,78.89,2024
31.0,MG,3142700.0,Montalvânia,48.5,2023
31.0,MG,3142700.0,Montalvânia,60.75,2024
31.0,MG,3142809.0,Monte Alegre de Minas,74.8,2023
31.0,MG,3142809.0,Monte Alegre de Minas,56.72,2024
31.0,MG,3142908.0,Monte Azul,80.0,2023
31.0,MG,3142908.0,Monte Azul,66.67,2024
31.0,MG,3143005.0,Monte Belo,50.2,2023
31.0,MG,3143005.0,Monte Belo,80.85000000000001,2024
31.0,MG,3143104.0,Monte Carmelo,63.6,2023
31.0,MG,3143104.0,Monte Carmelo,84.51,2024
31.0,MG,3143153.0,Monte Formoso,49.9,2023
31.0,MG,3143153.0,Monte Formoso,82.61,2024
31.0,MG,3143203.0,Monte Santo de Minas,42.2,2023
31.0,MG,3143203.0,Monte Santo de Minas,61.59,2024
31.0,MG,3143302.0,Montes Claros,61.6,2023
31.0,MG,3143302.0,Montes Claros,75.18,2024
31.0,MG,3143401.0,Monte Sião,53.9,2023
31.0,MG,3143401.0,Monte Sião,74.18,2024
31.0,MG,3143450.0,Montezuma,54.2,2023
31.0,MG,3143450.0,Montezuma,88.98,2024
31.0,MG,3143500.0,Morada Nova de Minas,86.3,2023
31.0,MG,3143500.0,Morada Nova de Minas,64.5,2024
31.0,MG,3143609.0,Morro da Garça,96.4,2023
31.0,MG,3143609.0,Morro da Garça,67.59,2024
31.0,MG,3143708.0,Morro do Pilar,,2023
31.0,MG,3143708.0,Morro do Pilar,61.85,2024
31.0,MG,3143906.0,Muriaé,58.5,2023
31.0,MG,3143906.0,Muriaé,73.13,2024
31.0,MG,3144003.0,Mutum,61.5,2023
31.0,MG,3144003.0,Mutum,76.73,2024
31.0,MG,3144102.0,Muzambinho,43.4,2023
31.0,MG,3144102.0,Muzambinho,75.51,2024
31.0,MG,3144201.0,Nacip Raydan,58.7,2023
31.0,MG,3144201.0,Nacip Raydan,62.86,2024
31.0,MG,3144300.0,Nanuque,52.0,2023
31.0,MG,3144300.0,Nanuque,57.67,2024
31.0,MG,3144359.0,Naque,79.5,2023
31.0,MG,3144359.0,Naque,64.96000000000001,2024
31.0,MG,3144375.0,Natalândia,49.2,2023
31.0,MG,3144375.0,Natalândia,64.21000000000001,2024
31.0,MG,3144409.0,Natércia,70.2,2023
31.0,MG,3144409.0,Natércia,86.3,2024
31.0,MG,3144508.0,Nazareno,87.4,2023
31.0,MG,3144508.0,Nazareno,85.36,2024
31.0,MG,3144607.0,Nepomuceno,53.7,2023
31.0,MG,3144607.0,Nepomuceno,77.99,2024
31.0,MG,3144656.0,Ninheira,49.3,2023
31.0,MG,3144656.0,Ninheira,77.17,2024
31.0,MG,3144672.0,Nova Belém,50.0,2023
31.0,MG,3144672.0,Nova Belém,48.0,2024
31.0,MG,3144706.0,Nova Era,60.3,2023
31.0,MG,3144706.0,Nova Era,72.22,2024
31.0,MG,3144805.0,Nova Lima,56.8,2023
31.0,MG,3144805.0,Nova Lima,79.60000000000001,2024
31.0,MG,3145000.0,Nova Ponte,72.3,2023
31.0,MG,3145000.0,Nova Ponte,78.86,2024
31.0,MG,3145059.0,Nova Porteirinha,41.6,2023
31.0,MG,3145059.0,Nova Porteirinha,51.93,2024
31.0,MG,3145109.0,Nova Resende,69.3,2023
31.0,MG,3145109.0,Nova Resende,86.57000000000001,2024
31.0,MG,3145208.0,Nova Serrana,55.0,2023
31.0,MG,3145208.0,Nova Serrana,72.47,2024
31.0,MG,3145307.0,Novo Cruzeiro,75.6,2023
31.0,MG,3145307.0,Novo Cruzeiro,81.88,2024
31.0,MG,3145356.0,Novo Oriente de Minas,45.0,2023
31.0,MG,3145356.0,Novo Oriente de Minas,62.370000000000005,2024
31.0,MG,3145372.0,Novorizonte,68.1,2023
31.0,MG,3145372.0,Novorizonte,92.71,2024
31.0,MG,3145406.0,Olaria,,2023
31.0,MG,3145406.0,Olaria,89.13,2024
31.0,MG,3145455.0,Olhos-d'Água,68.2,2023
31.0,MG,3145455.0,Olhos-d'Água,90.16,2024
31.0,MG,3145505.0,Olímpio Noronha,62.3,2023
31.0,MG,3145505.0,Olímpio Noronha,94.29,2024
31.0,MG,3145604.0,Oliveira,49.7,2023
31.0,MG,3145604.0,Oliveira,80.67,2024
31.0,MG,3145703.0,Oliveira Fortes,71.4,2023
31.0,MG,3145703.0,Oliveira Fortes,83.33,2024
31.0,MG,3145851.0,Oratórios,73.9,2023
31.0,MG,3145851.0,Oratórios,82.24,2024
31.0,MG,3145877.0,Orizânia,62.8,2023
31.0,MG,3145877.0,Orizânia,75.97,2024
31.0,MG,3146008.0,Ouro Fino,63.8,2023
31.0,MG,3146008.0,Ouro Fino,84.81,2024
31.0,MG,3146107.0,Ouro Preto,55.5,2023
31.0,MG,3146107.0,Ouro Preto,71.36,2024
31.0,MG,3146255.0,Padre Carvalho,47.1,2023
31.0,MG,3146255.0,Padre Carvalho,64.75,2024
31.0,MG,3146404.0,Paineiras,79.0,2023
31.0,MG,3146404.0,Paineiras,82.34,2024
31.0,MG,3146503.0,Pains,67.5,2023
31.0,MG,3146503.0,Pains,86.83,2024
31.0,MG,3146552.0,Pai Pedro,62.5,2023
31.0,MG,3146552.0,Pai Pedro,76.4,2024
31.0,MG,3146602.0,Paiva,80.0,2023
31.0,MG,3146602.0,Paiva,92.86,2024
31.0,MG,3146701.0,Palma,27.0,2023
31.0,MG,3146701.0,Palma,75.61,2024
31.0,MG,3146909.0,Papagaios,47.1,2023
31.0,MG,3146909.0,Papagaios,88.48,2024
31.0,MG,3147006.0,Paracatu,65.7,2023
31.0,MG,3147006.0,Paracatu,63.56,2024
31.0,MG,3147105.0,Pará de Minas,53.5,2023
31.0,MG,3147105.0,Pará de Minas,69.52,2024
31.0,MG,3147204.0,Paraguaçu,62.5,2023
31.0,MG,3147204.0,Paraguaçu,69.21000000000001,2024
31.0,MG,3147303.0,Paraisópolis,60.8,2023
31.0,MG,3147303.0,Paraisópolis,81.68,2024
31.0,MG,3147402.0,Paraopeba,48.8,2023
31.0,MG,3147402.0,Paraopeba,71.27,2024
31.0,MG,3147501.0,Passabém,,2023
31.0,MG,3147501.0,Passabém,90.91,2024
31.0,MG,3147600.0,Passa Quatro,85.6,2023
31.0,MG,3147600.0,Passa Quatro,75.75,2024
31.0,MG,3147709.0,Passa Tempo,80.6,2023
31.0,MG,3147709.0,Passa Tempo,78.42,2024
31.0,MG,3147808.0,Passa Vinte,61.1,2023
31.0,MG,3147808.0,Passa Vinte,77.27,2024
31.0,MG,3147907.0,Passos,65.5,2023
31.0,MG,3147907.0,Passos,86.17,2024
31.0,MG,3147956.0,Patis,76.9,2023
31.0,MG,3147956.0,Patis,97.25,2024
31.0,MG,3148004.0,Patos de Minas,69.1,2023
31.0,MG,3148004.0,Patos de Minas,76.9,2024
31.0,MG,3148103.0,Patrocínio,61.8,2023
31.0,MG,3148103.0,Patrocínio,76.21000000000001,2024
31.0,MG,3148202.0,Patrocínio do Muriaé,72.6,2023
31.0,MG,3148202.0,Patrocínio do Muriaé,80.53,2024
31.0,MG,3148301.0,Paula Cândido,53.8,2023
31.0,MG,3148301.0,Paula Cândido,89.89,2024
31.0,MG,3148400.0,Paulistas,70.4,2023
31.0,MG,3148400.0,Paulistas,90.14,2024
31.0,MG,3148509.0,Pavão,86.9,2023
31.0,MG,3148509.0,Pavão,81.4,2024
31.0,MG,3148608.0,Peçanha,64.7,2023
31.0,MG,3148608.0,Peçanha,61.48,2024
31.0,MG,3148707.0,Pedra Azul,57.0,2023
31.0,MG,3148707.0,Pedra Azul,60.74,2024
31.0,MG,3148756.0,Pedra Bonita,61.4,2023
31.0,MG,3148756.0,Pedra Bonita,91.18,2024
31.0,MG,3148806.0,Pedra do Anta,85.4,2023
31.0,MG,3148806.0,Pedra do Anta,85.51,2024
31.0,MG,3148905.0,Pedra do Indaiá,81.4,2023
31.0,MG,3148905.0,Pedra do Indaiá,100.0,2024
31.0,MG,3149002.0,Pedra Dourada,53.7,2023
31.0,MG,3149002.0,Pedra Dourada,80.0,2024
31.0,MG,3149101.0,Pedralva,50.1,2023
31.0,MG,3149101.0,Pedralva,85.5,2024
31.0,MG,3149150.0,Pedras de Maria da Cruz,28.7,2023
31.0,MG,3149150.0,Pedras de Maria da Cruz,46.09,2024
31.0,MG,3149200.0,Pedrinópolis,59.7,2023
31.0,MG,3149200.0,Pedrinópolis,79.95,2024
31.0,MG,3149408.0,Pedro Teixeira,,2023
31.0,MG,3149408.0,Pedro Teixeira,100.0,2024
31.0,MG,3149606.0,Pequi,64.2,2023
31.0,MG,3149606.0,Pequi,81.37,2024
31.0,MG,3149952.0,Periquito,45.3,2023
31.0,MG,3149952.0,Periquito,44.47,2024
31.0,MG,3150000.0,Pescador,88.1,2023
31.0,MG,3150000.0,Pescador,77.59,2024
31.0,MG,3150109.0,Piau,29.6,2023
31.0,MG,3150109.0,Piau,75.58,2024
31.0,MG,3150158.0,Piedade de Caratinga,52.8,2023
31.0,MG,3150158.0,Piedade de Caratinga,74.09,2024
31.0,MG,3150208.0,Piedade de Ponte Nova,35.2,2023
31.0,MG,3150208.0,Piedade de Ponte Nova,80.01,2024
31.0,MG,3150307.0,Piedade do Rio Grande,29.4,2023
31.0,MG,3150307.0,Piedade do Rio Grande,63.16,2024
31.0,MG,3150406.0,Piedade dos Gerais,72.0,2023
31.0,MG,3150406.0,Piedade dos Gerais,83.86,2024
31.0,MG,3150505.0,Pimenta,72.8,2023
31.0,MG,3150505.0,Pimenta,94.39,2024
31.0,MG,3150539.0,Pingo-d'Água,34.7,2023
31.0,MG,3150539.0,Pingo-d'Água,81.43,2024
31.0,MG,3150570.0,Pintópolis,48.0,2023
31.0,MG,3150570.0,Pintópolis,64.82000000000001,2024
31.0,MG,3150604.0,Piracema,67.0,2023
31.0,MG,3150604.0,Piracema,76.35000000000001,2024
31.0,MG,3150802.0,Piranga,60.1,2023
31.0,MG,3150802.0,Piranga,75.27,2024
31.0,MG,3150901.0,Piranguçu,66.3,2023
31.0,MG,3150901.0,Piranguçu,78.97,2024
31.0,MG,3151008.0,Piranguinho,69.4,2023
31.0,MG,3151008.0,Piranguinho,85.01,2024
31.0,MG,3151107.0,Pirapetinga,62.7,2023
31.0,MG,3151107.0,Pirapetinga,66.15,2024
31.0,MG,3151206.0,Pirapora,49.5,2023
31.0,MG,3151206.0,Pirapora,69.81,2024
31.0,MG,3151305.0,Piraúba,74.7,2023
31.0,MG,3151305.0,Piraúba,87.11,2024
31.0,MG,3151404.0,Pitangui,92.1,2023
31.0,MG,3151404.0,Pitangui,85.71000000000001,2024
31.0,MG,3151503.0,Piumhi,57.3,2023
31.0,MG,3151503.0,Piumhi,73.46000000000001,2024
31.0,MG,3151602.0,Planura,45.9,2023
31.0,MG,3151602.0,Planura,65.98,2024
31.0,MG,3151701.0,Poço Fundo,81.9,2023
31.0,MG,3151701.0,Poço Fundo,70.92,2024
31.0,MG,3151800.0,Poços de Caldas,58.1,2023
31.0,MG,3151800.0,Poços de Caldas,79.39,2024
31.0,MG,3151909.0,Pocrane,,2023
31.0,MG,3151909.0,Pocrane,95.65,2024
31.0,MG,3152006.0,Pompéu,65.2,2023
31.0,MG,3152006.0,Pompéu,56.14,2024
31.0,MG,3152105.0,Ponte Nova,52.7,2023
31.0,MG,3152105.0,Ponte Nova,81.27,2024
31.0,MG,3152131.0,Ponto Chique,61.3,2023
31.0,MG,3152131.0,Ponto Chique,76.36,2024
31.0,MG,3152170.0,Ponto dos Volantes,72.6,2023
31.0,MG,3152170.0,Ponto dos Volantes,67.71000000000001,2024
31.0,MG,3152204.0,Porteirinha,63.5,2023
31.0,MG,3152204.0,Porteirinha,70.05,2024
31.0,MG,3152402.0,Poté,41.7,2023
31.0,MG,3152402.0,Poté,79.91,2024
31.0,MG,3152501.0,Pouso Alegre,58.9,2023
31.0,MG,3152501.0,Pouso Alegre,70.53,2024
31.0,MG,3152600.0,Pouso Alto,78.4,2023
31.0,MG,3152600.0,Pouso Alto,79.55,2024
31.0,MG,3152709.0,Prados,73.2,2023
31.0,MG,3152709.0,Prados,93.22,2024
31.0,MG,3152808.0,Prata,55.4,2023
31.0,MG,3152808.0,Prata,50.5,2024
31.0,MG,3152907.0,Pratápolis,62.6,2023
31.0,MG,3152907.0,Pratápolis,88.36,2024
31.0,MG,3153004.0,Pratinha,85.4,2023
31.0,MG,3153004.0,Pratinha,52.8,2024
31.0,MG,3153103.0,Presidente Bernardes,57.1,2023
31.0,MG,3153103.0,Presidente Bernardes,88.0,2024
31.0,MG,3153400.0,Presidente Olegário,77.4,2023
31.0,MG,3153400.0,Presidente Olegário,78.27,2024
31.0,MG,3153509.0,Alto Jequitibá,50.8,2023
31.0,MG,3153509.0,Alto Jequitibá,78.73,2024
31.0,MG,3153707.0,Quartel Geral,42.5,2023
31.0,MG,3153707.0,Quartel Geral,63.55,2024
31.0,MG,3153806.0,Queluzito,61.5,2023
31.0,MG,3153806.0,Queluzito,95.0,2024
31.0,MG,3153905.0,Raposos,48.4,2023
31.0,MG,3153905.0,Raposos,69.66,2024
31.0,MG,3154002.0,Raul Soares,67.1,2023
31.0,MG,3154002.0,Raul Soares,84.96000000000001,2024
31.0,MG,3154101.0,Recreio,72.2,2023
31.0,MG,3154101.0,Recreio,64.51,2024
31.0,MG,3154150.0,Reduto,39.4,2023
31.0,MG,3154150.0,Reduto,83.87,2024
31.0,MG,3154200.0,Resende Costa,57.9,2023
31.0,MG,3154200.0,Resende Costa,82.11,2024
31.0,MG,3154309.0,Resplendor,71.5,2023
31.0,MG,3154309.0,Resplendor,61.120000000000005,2024
31.0,MG,3154408.0,Ressaquinha,55.6,2023
31.0,MG,3154408.0,Ressaquinha,82.0,2024
31.0,MG,3154457.0,Riachinho,69.6,2023
31.0,MG,3154457.0,Riachinho,72.81,2024
31.0,MG,3154507.0,Riacho dos Machados,67.5,2023
31.0,MG,3154507.0,Riacho dos Machados,70.0,2024
31.0,MG,3154606.0,Ribeirão das Neves,55.0,2023
31.0,MG,3154606.0,Ribeirão das Neves,59.36,2024
31.0,MG,3154804.0,Rio Acima,40.7,2023
31.0,MG,3154804.0,Rio Acima,72.91,2024
31.0,MG,3154903.0,Rio Casca,59.6,2023
31.0,MG,3154903.0,Rio Casca,62.76,2024
31.0,MG,3155009.0,Rio Doce,87.9,2023
31.0,MG,3155009.0,Rio Doce,90.43,2024
31.0,MG,3155108.0,Rio do Prado,52.9,2023
31.0,MG,3155108.0,Rio do Prado,76.19,2024
31.0,MG,3155306.0,Rio Manso,71.2,2023
31.0,MG,3155306.0,Rio Manso,98.05,2024
31.0,MG,3155405.0,Rio Novo,39.0,2023
31.0,MG,3155405.0,Rio Novo,65.4,2024
31.0,MG,3155504.0,Rio Paranaíba,78.7,2023
31.0,MG,3155504.0,Rio Paranaíba,60.21,2024
31.0,MG,3155603.0,Rio Pardo de Minas,73.4,2023
31.0,MG,3155603.0,Rio Pardo de Minas,85.31,2024
31.0,MG,3155702.0,Rio Piracicaba,77.0,2023
31.0,MG,3155702.0,Rio Piracicaba,76.96000000000001,2024
31.0,MG,3155801.0,Rio Pomba,65.3,2023
31.0,MG,3155801.0,Rio Pomba,78.55,2024
31.0,MG,3155900.0,Rio Preto,71.2,2023
31.0,MG,3155900.0,Rio Preto,62.04,2024
31.0,MG,3156007.0,Rio Vermelho,43.9,2023
31.0,MG,3156007.0,Rio Vermelho,59.95,2024
31.0,MG,3156106.0,Ritápolis,64.3,2023
31.0,MG,3156106.0,Ritápolis,81.94,2024
31.0,MG,3156205.0,Rochedo de Minas,56.6,2023
31.0,MG,3156205.0,Rochedo de Minas,58.33,2024
31.0,MG,3156304.0,Rodeiro,44.7,2023
31.0,MG,3156304.0,Rodeiro,81.95,2024
31.0,MG,3156452.0,Rosário da Limeira,55.9,2023
31.0,MG,3156452.0,Rosário da Limeira,78.18,2024
31.0,MG,3156502.0,Rubelita,100.0,2023
31.0,MG,3156502.0,Rubelita,76.83,2024
31.0,MG,3156601.0,Rubim,86.7,2023
31.0,MG,3156601.0,Rubim,63.6,2024
31.0,MG,3156700.0,Sabará,57.2,2023
31.0,MG,3156700.0,Sabará,71.68,2024
31.0,MG,3156908.0,Sacramento,64.0,2023
31.0,MG,3156908.0,Sacramento,79.62,2024
31.0,MG,3157005.0,Salinas,73.0,2023
31.0,MG,3157005.0,Salinas,77.08,2024
31.0,MG,3157104.0,Salto da Divisa,43.8,2023
31.0,MG,3157104.0,Salto da Divisa,59.15,2024
31.0,MG,3157203.0,Santa Bárbara,69.9,2023
31.0,MG,3157203.0,Santa Bárbara,66.55,2024
31.0,MG,3157252.0,Santa Bárbara do Leste,,2023
31.0,MG,3157252.0,Santa Bárbara do Leste,70.45,2024
31.0,MG,3157278.0,Santa Bárbara do Monte Verde,52.0,2023
31.0,MG,3157278.0,Santa Bárbara do Monte Verde,67.82000000000001,2024
31.0,MG,3157302.0,Santa Bárbara do Tugúrio,50.6,2023
31.0,MG,3157302.0,Santa Bárbara do Tugúrio,90.92,2024
31.0,MG,3157336.0,Santa Cruz de Minas,63.9,2023
31.0,MG,3157336.0,Santa Cruz de Minas,43.82,2024
31.0,MG,3157377.0,Santa Cruz de Salinas,83.4,2023
31.0,MG,3157377.0,Santa Cruz de Salinas,72.73,2024
31.0,MG,3157401.0,Santa Cruz do Escalvado,54.6,2023
31.0,MG,3157401.0,Santa Cruz do Escalvado,78.33,2024
31.0,MG,3157500.0,Santa Efigênia de Minas,43.3,2023
31.0,MG,3157500.0,Santa Efigênia de Minas,75.81,2024
31.0,MG,3157609.0,Santa Fé de Minas,33.4,2023
31.0,MG,3157609.0,Santa Fé de Minas,72.51,2024
31.0,MG,3157708.0,Santa Juliana,62.9,2023
31.0,MG,3157708.0,Santa Juliana,58.13,2024
31.0,MG,3157807.0,Santa Luzia,51.5,2023
31.0,MG,3157807.0,Santa Luzia,72.16,2024
31.0,MG,3157906.0,Santa Margarida,72.0,2023
31.0,MG,3157906.0,Santa Margarida,60.93,2024
31.0,MG,3158003.0,Santa Maria de Itabira,54.6,2023
31.0,MG,3158003.0,Santa Maria de Itabira,77.79,2024
31.0,MG,3158102.0,Santa Maria do Salto,47.3,2023
31.0,MG,3158102.0,Santa Maria do Salto,60.65,2024
31.0,MG,3158201.0,Santa Maria do Suaçuí,61.6,2023
31.0,MG,3158201.0,Santa Maria do Suaçuí,66.73,2024
31.0,MG,3158300.0,Santana da Vargem,64.9,2023
31.0,MG,3158300.0,Santana da Vargem,87.45,2024
31.0,MG,3158409.0,Santana de Cataguases,85.2,2023
31.0,MG,3158409.0,Santana de Cataguases,73.26,2024
31.0,MG,3158508.0,Santana de Pirapama,44.6,2023
31.0,MG,3158508.0,Santana de Pirapama,64.47,2024
31.0,MG,3158607.0,Santana do Deserto,58.3,2023
31.0,MG,3158607.0,Santana do Deserto,80.09,2024
31.0,MG,3158706.0,Santana do Garambéu,47.3,2023
31.0,MG,3158706.0,Santana do Garambéu,87.26,2024
31.0,MG,3158805.0,Santana do Jacaré,76.3,2023
31.0,MG,3158805.0,Santana do Jacaré,86.67,2024
31.0,MG,3158904.0,Santana do Manhuaçu,90.6,2023
31.0,MG,3158904.0,Santana do Manhuaçu,77.24,2024
31.0,MG,3158953.0,Santana do Paraíso,69.8,2023
31.0,MG,3158953.0,Santana do Paraíso,69.95,2024
31.0,MG,3159001.0,Santana do Riacho,60.9,2023
31.0,MG,3159001.0,Santana do Riacho,80.15,2024
31.0,MG,3159100.0,Santana dos Montes,61.4,2023
31.0,MG,3159100.0,Santana dos Montes,94.44,2024
31.0,MG,3159209.0,Santa Rita de Caldas,86.8,2023
31.0,MG,3159209.0,Santa Rita de Caldas,92.49,2024
31.0,MG,3159308.0,Santa Rita de Jacutinga,41.6,2023
31.0,MG,3159308.0,Santa Rita de Jacutinga,77.68,2024
31.0,MG,3159357.0,Santa Rita de Minas,61.3,2023
31.0,MG,3159357.0,Santa Rita de Minas,58.94,2024
31.0,MG,3159407.0,Santa Rita de Ibitipoca,65.4,2023
31.0,MG,3159407.0,Santa Rita de Ibitipoca,88.22,2024
31.0,MG,3159506.0,Santa Rita do Itueto,83.4,2023
31.0,MG,3159506.0,Santa Rita do Itueto,87.19,2024
31.0,MG,3159605.0,Santa Rita do Sapucaí,49.7,2023
31.0,MG,3159605.0,Santa Rita do Sapucaí,72.16,2024
31.0,MG,3159704.0,Santa Rosa da Serra,73.0,2023
31.0,MG,3159704.0,Santa Rosa da Serra,79.88,2024
31.0,MG,3159803.0,Santa Vitória,70.8,2023
31.0,MG,3159803.0,Santa Vitória,59.6,2024
31.0,MG,3159902.0,Santo Antônio do Amparo,83.8,2023
31.0,MG,3159902.0,Santo Antônio do Amparo,80.3,2024
31.0,MG,3160009.0,Santo Antônio do Aventureiro,80.0,2023
31.0,MG,3160009.0,Santo Antônio do Aventureiro,45.65,2024
31.0,MG,3160108.0,Santo Antônio do Grama,82.7,2023
31.0,MG,3160108.0,Santo Antônio do Grama,94.3,2024
31.0,MG,3160207.0,Santo Antônio do Itambé,47.0,2023
31.0,MG,3160207.0,Santo Antônio do Itambé,47.84,2024
31.0,MG,3160306.0,Santo Antônio do Jacinto,63.0,2023
31.0,MG,3160306.0,Santo Antônio do Jacinto,65.72,2024
31.0,MG,3160405.0,Santo Antônio do Monte,82.4,2023
31.0,MG,3160405.0,Santo Antônio do Monte,81.35000000000001,2024
31.0,MG,3160454.0,Santo Antônio do Retiro,78.1,2023
31.0,MG,3160454.0,Santo Antônio do Retiro,65.69,2024
31.0,MG,3160504.0,Santo Antônio do Rio Abaixo,60.0,2023
31.0,MG,3160504.0,Santo Antônio do Rio Abaixo,91.67,2024
31.0,MG,3160603.0,Santo Hipólito,58.8,2023
31.0,MG,3160603.0,Santo Hipólito,93.33,2024
31.0,MG,3160702.0,Santos Dumont,56.0,2023
31.0,MG,3160702.0,Santos Dumont,69.94,2024
31.0,MG,3160801.0,São Bento Abade,58.2,2023
31.0,MG,3160801.0,São Bento Abade,76.67,2024
31.0,MG,3160900.0,São Brás do Suaçuí,68.4,2023
31.0,MG,3160900.0,São Brás do Suaçuí,81.31,2024
31.0,MG,3160959.0,São Domingos das Dores,90.7,2023
31.0,MG,3160959.0,São Domingos das Dores,93.62,2024
31.0,MG,3161007.0,São Domingos do Prata,69.1,2023
31.0,MG,3161007.0,São Domingos do Prata,84.25,2024
31.0,MG,3161056.0,São Félix de Minas,68.1,2023
31.0,MG,3161056.0,São Félix de Minas,67.09,2024
31.0,MG,3161106.0,São Francisco,46.2,2023
31.0,MG,3161106.0,São Francisco,58.24,2024
31.0,MG,3161205.0,São Francisco de Paula,78.7,2023
31.0,MG,3161205.0,São Francisco de Paula,90.73,2024
31.0,MG,3161304.0,São Francisco de Sales,76.6,2023
31.0,MG,3161304.0,São Francisco de Sales,73.5,2024
31.0,MG,3161403.0,São Francisco do Glória,59.4,2023
31.0,MG,3161403.0,São Francisco do Glória,78.59,2024
31.0,MG,3161502.0,São Geraldo,81.2,2023
31.0,MG,3161502.0,São Geraldo,92.77,2024
31.0,MG,3161650.0,São Geraldo do Baixio,71.2,2023
31.0,MG,3161650.0,São Geraldo do Baixio,76.32000000000001,2024
31.0,MG,3161700.0,São Gonçalo do Abaeté,86.4,2023
31.0,MG,3161700.0,São Gonçalo do Abaeté,82.95,2024
31.0,MG,3161809.0,São Gonçalo do Pará,61.1,2023
31.0,MG,3161809.0,São Gonçalo do Pará,78.82000000000001,2024
31.0,MG,3161908.0,São Gonçalo do Rio Abaixo,80.5,2023
31.0,MG,3161908.0,São Gonçalo do Rio Abaixo,91.6,2024
31.0,MG,3162005.0,São Gonçalo do Sapucaí,76.3,2023
31.0,MG,3162005.0,São Gonçalo do Sapucaí,76.14,2024
31.0,MG,3162104.0,São Gotardo,53.0,2023
31.0,MG,3162104.0,São Gotardo,75.49,2024
31.0,MG,3162203.0,São João Batista do Glória,82.4,2023
31.0,MG,3162203.0,São João Batista do Glória,84.26,2024
31.0,MG,3162252.0,São João da Lagoa,50.0,2023
31.0,MG,3162252.0,São João da Lagoa,77.83,2024
31.0,MG,3162302.0,São João da Mata,78.1,2023
31.0,MG,3162302.0,São João da Mata,72.0,2024
31.0,MG,3162401.0,São João da Ponte,65.6,2023
31.0,MG,3162401.0,São João da Ponte,63.51,2024
31.0,MG,3162450.0,São João das Missões,40.9,2023
31.0,MG,3162450.0,São João das Missões,33.42,2024
31.0,MG,3162500.0,São João del Rei,55.6,2023
31.0,MG,3162500.0,São João del Rei,74.0,2024
31.0,MG,3162559.0,São João do Manhuaçu,76.7,2023
31.0,MG,3162559.0,São João do Manhuaçu,71.72,2024
31.0,MG,3162575.0,São João do Manteninha,79.9,2023
31.0,MG,3162575.0,São João do Manteninha,71.7,2024
31.0,MG,3162609.0,São João do Oriente,83.4,2023
31.0,MG,3162609.0,São João do Oriente,67.66,2024
31.0,MG,3162658.0,São João do Pacuí,74.2,2023
31.0,MG,3162658.0,São João do Pacuí,86.4,2024
31.0,MG,3162708.0,São João do Paraíso,70.5,2023
31.0,MG,3162708.0,São João do Paraíso,87.33,2024
31.0,MG,3162807.0,São João Evangelista,92.6,2023
31.0,MG,3162807.0,São João Evangelista,70.27,2024
31.0,MG,3162922.0,São Joaquim de Bicas,48.2,2023
31.0,MG,3162922.0,São Joaquim de Bicas,82.15,2024
31.0,MG,3162948.0,São José da Barra,85.6,2023
31.0,MG,3162948.0,São José da Barra,75.22,2024
31.0,MG,3162955.0,São José da Lapa,62.4,2023
31.0,MG,3162955.0,São José da Lapa,75.09,2024
31.0,MG,3163003.0,São José da Safira,72.5,2023
